Lieu	N° région, département	Série	Unité	1990	1992	1995	1997	1999	2002	2004	2005	2006	2007	2008	2009
PICARDIE	22	EN16Consommation de charbon et coke de houille dans l'industrie	kt	493.0	516.0	248.0	170.0	164.0	119.0	119.0	126.0	148.0	155.0	106.0	102.0
PICARDIE	22	EN16Consommation de charbon et coke de houille dans l'industrie	ktep	307.0	321.0	155.0	106.0	102.0	74.0	76.0	80.0	93.0	97.0	67.0	64.0
PICARDIE	22	EN16Consommation de produits pétroliers dans l'industrie	ktep	644.0	705.0	390.0	366.0	423.0	254.0	217.0	219.0	207.0	173.0	136.0	135.0
PICARDIE	22	EN16Consommation de gaz naturel et de réseaux dans l'industrie	GWh	8798.0	9204.0	9899.0	11371.0	12285.0	14091.0	13472.0	10613.0	12385.0	10566.0	11902.0	9370.0
PICARDIE	22	EN16Consommation de gaz naturel et de réseaux dans l'industrie	ktep	677.0	709.0	762.0	876.0	946.0	1085.0	1037.0	817.0	954.0	814.0	916.0	721.0
PICARDIE	22	EN16Consommation d'électricité dans l'industrie	GWh	5299.0	5342.0	5603.0	5594.0	5605.0	5773.0	5870.0	5990.0	5777.0	5723.0	5429.0	4566.0
PICARDIE	22	EN16Consommation d'électricité dans l'industrie	ktep	456.0	459.0	482.0	481.0	482.0	496.0	505.0	515.0	497.0	492.0	467.0	393.0
PICARDIE	22	EN16Consommation de bois-énergie dans l'industrie	ktep	ND	ND	ND	ND	ND	ND	ND	1.0	1.0	1.0	0.0	3.0
PICARDIE	22	EN16Consommation d'autres énergies renouvelables dans l'industrie	ktep	ND	ND	ND	ND	ND	ND	ND	0.0	5.0	14.0	0.0	14.0
PICARDIE	22	EN16Achat de vapeur dans l'industrie	ktep	17.0	8.0	7.0	8.0	9.0	58.0	53.0	63.0	67.0	140.0	86.0	139.0
PICARDIE	22	EN16Consommation de combustibles spéciaux non renouvelables	ktep	ND	ND	ND	ND	ND	ND	ND	14.0	9.0	0.0	11.0	11.0
PICARDIE	22	EN16Consommation totale d'énergie par l'industrie (champ constant)	ktep	2101.0	2203.0	1795.0	1836.0	1962.0	1968.0	1888.0	1682.0	1812.0	1710.0	1665.0	1446.0
PICARDIE	22	EN16Consommation de produits pétroliers dans l'industrie (champ constant)	ktep	644.0	705.0	390.0	366.0	423.0	254.0	217.0	207.0	201.0	166.0	129.0	129.0
PICARDIE	22	EN16Consommation de bois-énergie dans l'industrie (champ constant)	ktep	ND	ND	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0
PICARDIE	22	EN16Consommation d'autres énergies renouvelables dans l'industrie (champ constant)	ktep	ND	ND	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0
PICARDIE	22	EN16Consommation de combustibles spéciaux non renouvelables (champ constant)	ktep	ND	ND	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0
POITOU-CHARENTES	54	EN16Consommation totale d'énergie par l'industrie	ktep	771.0	674.0	694.0	677.0	804.0	810.0	541.0	1058.0	919.0	866.0	861.0	720.0
POITOU-CHARENTES	54	EN16Consommation de charbon et coke de houille dans l'industrie	kt	273.0	105.0	49.0	37.0	55.0	87.0	105.0	95.0	102.0	100.0	103.0	97.0
POITOU-CHARENTES	54	EN16Consommation de charbon et coke de houille dans l'industrie	ktep	170.0	65.0	31.0	23.0	34.0	54.0	65.0	59.0	63.0	62.0	64.0	60.0
POITOU-CHARENTES	54	EN16Consommation de produits pétroliers dans l'industrie	ktep	264.0	267.0	270.0	221.0	285.0	221.0	131.0	318.0	200.0	187.0	189.0	150.0
POITOU-CHARENTES	54	EN16Consommation de gaz naturel et de réseaux dans l'industrie	GWh	1840.0	1859.0	2494.0	3113.0	3489.0	3943.0	1619.0	3974.0	4232.0	3803.0	3668.0	2968.0
POITOU-CHARENTES	54	EN16Consommation de gaz naturel et de réseaux dans l'industrie	ktep	142.0	143.0	192.0	240.0	269.0	304.0	125.0	306.0	326.0	293.0	282.0	229.0
POITOU-CHARENTES	54	EN16Consommation d'électricité dans l'industrie	GWh	2230.0	2283.0	2316.0	2210.0	2481.0	2625.0	2515.0	2873.0	2533.0	2663.0	2626.0	2182.0
POITOU-CHARENTES	54	EN16Consommation d'électricité dans l'industrie	ktep	192.0	196.0	199.0	190.0	213.0	226.0	216.0	247.0	218.0	229.0	226.0	188.0
POITOU-CHARENTES	54	EN16Consommation de bois-énergie dans l'industrie	ktep	ND	ND	ND	ND	ND	ND	ND	63.0	45.0	30.0	33.0	20.0
POITOU-CHARENTES	54	EN16Consommation d'autres énergies renouvelables dans l'industrie	ktep	ND	ND	ND	ND	ND	ND	ND	25.0	31.0	30.0	28.0	31.0
POITOU-CHARENTES	54	EN16Achat de vapeur dans l'industrie	ktep	4.0	2.0	3.0	4.0	4.0	5.0	4.0	4.0	3.0	3.0	5.0	12.0
POITOU-CHARENTES	54	EN16Consommation de combustibles spéciaux non renouvelables	ktep	ND	ND	ND	ND	ND	ND	ND	36.0	34.0	33.0	34.0	31.0
POITOU-CHARENTES	54	EN16Consommation totale d'énergie par l'industrie (champ constant)	ktep	771.0	674.0	694.0	677.0	804.0	810.0	541.0	823.0	803.0	767.0	759.0	634.0
POITOU-CHARENTES	54	EN16Consommation de produits pétroliers dans l'industrie (champ constant)	ktep	264.0	267.0	270.0	221.0	285.0	221.0	131.0	207.0	194.0	181.0	182.0	146.0
POITOU-CHARENTES	54	EN16Consommation de bois-énergie dans l'industrie (champ constant)	ktep	ND	ND	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0
POITOU-CHARENTES	54	EN16Consommation d'autres énergies renouvelables dans l'industrie (champ constant)	ktep	ND	ND	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0
POITOU-CHARENTES	54	EN16Consommation de combustibles spéciaux non renouvelables (champ constant)	ktep	ND	ND	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0
PROVENCE-ALPES-COTE D AZUR	93	EN16Consommation totale d'énergie par l'industrie	ktep	3885.0	4022.0	4222.0	4123.0	4317.0	4499.0	4362.0	4943.0	4801.0	4447.0	4493.0	3585.0
PROVENCE-ALPES-COTE D AZUR	93	EN16Consommation de charbon et coke de houille dans l'industrie	kt	2850.0	2736.0	3126.0	3056.0	2978.0	2750.0	2805.0	2840.0	2889.0	2796.0	2523.0	2018.0
PROVENCE-ALPES-COTE D AZUR	93	EN16Consommation de charbon et coke de houille dans l'industrie	ktep	1774.0	1703.0	1946.0	1903.0	1854.0	1712.0	1742.0	1767.0	1795.0	1733.0	1562.0	1249.0
PROVENCE-ALPES-COTE D AZUR	93	EN16Consommation de produits pétroliers dans l'industrie	ktep	649.0	785.0	736.0	635.0	826.0	674.0	740.0	848.0	856.0	734.0	745.0	640.0
PROVENCE-ALPES-COTE D AZUR	93	EN16Consommation de gaz naturel et de réseaux dans l'industrie	GWh	7381.0	7540.0	7659.0	8336.0	8798.0	14419.0	9410.0	9894.0	11667.0	9694.0	11808.0	8038.0
PROVENCE-ALPES-COTE D AZUR	93	EN16Consommation de gaz naturel et de réseaux dans l'industrie	ktep	568.0	581.0	590.0	642.0	677.0	1110.0	725.0	762.0	898.0	746.0	909.0	619.0
PROVENCE-ALPES-COTE D AZUR	93	EN16Consommation d'électricité dans l'industrie	GWh	9276.0	9697.0	9757.0	9826.0	10069.0	9970.0	10764.0	12195.0	10060.0	9912.0	10117.0	8679.0
PROVENCE-ALPES-COTE D AZUR	93	EN16Consommation d'électricité dans l'industrie	ktep	798.0	834.0	839.0	845.0	866.0	857.0	926.0	1049.0	865.0	852.0	870.0	746.0
PROVENCE-ALPES-COTE D AZUR	93	EN16Consommation de bois-énergie dans l'industrie	ktep	ND	ND	ND	ND	ND	ND	ND	151.0	130.0	138.0	144.0	117.0
PROVENCE-ALPES-COTE D AZUR	93	EN16Consommation d'autres énergies renouvelables dans l'industrie	ktep	ND	ND	ND	ND	ND	ND	ND	18.0	14.0	14.0	5.0	3.0
PROVENCE-ALPES-COTE D AZUR	93	EN16Achat de vapeur dans l'industrie	ktep	96.0	119.0	111.0	99.0	94.0	145.0	230.0	321.0	221.0	208.0	236.0	195.0
PROVENCE-ALPES-COTE D AZUR	93	EN16Consommation de combustibles spéciaux non renouvelables	ktep	ND	ND	ND	ND	ND	ND	ND	28.0	21.0	21.0	22.0	16.0
PROVENCE-ALPES-COTE D AZUR	93	EN16Consommation totale d'énergie par l'industrie (champ constant)	ktep	3885.0	4022.0	4222.0	4123.0	4317.0	4499.0	4362.0	4579.0	4470.0	4095.0	4100.0	3261.0
PROVENCE-ALPES-COTE D AZUR	93	EN16Consommation de produits pétroliers dans l'industrie (champ constant)	ktep	649.0	785.0	736.0	635.0	826.0	674.0	740.0	681.0	690.0	555.0	523.0	452.0
PROVENCE-ALPES-COTE D AZUR	93	EN16Consommation de bois-énergie dans l'industrie (champ constant)	ktep	ND	ND	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0
PROVENCE-ALPES-COTE D AZUR	93	EN16Consommation d'autres énergies renouvelables dans l'industrie (champ constant)	ktep	ND	ND	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0
PROVENCE-ALPES-COTE D AZUR	93	EN16Consommation de combustibles spéciaux non renouvelables (champ constant)	ktep	ND	ND	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0
RHONE-ALPES	82	EN16Consommation totale d'énergie par l'industrie	ktep	3635.0	3893.0	3639.0	3844.0	4108.0	4053.0	4153.0	4853.0	5173.0	5417.0	4141.0	3504.0
RHONE-ALPES	82	EN16Consommation de charbon et coke de houille dans l'industrie	kt	434.0	328.0	324.0	289.0	280.0	88.0	74.0	308.0	85.0	219.0	268.0	151.0
RHONE-ALPES	82	EN16Consommation de charbon et coke de houille dans l'industrie	ktep	270.0	204.0	202.0	180.0	174.0	55.0	47.0	192.0	54.0	136.0	169.0	94.0
RHONE-ALPES	82	EN16Consommation de produits pétroliers dans l'industrie	ktep	904.0	835.0	671.0	644.0	683.0	489.0	469.0	676.0	517.0	433.0	436.0	358.0
RHONE-ALPES	82	EN16Consommation de gaz naturel et de réseaux dans l'industrie	GWh	15599.0	16132.0	18018.0	19785.0	20322.0	22449.0	20169.0	20811.0	22242.0	21636.0	19597.0	17180.0
RHONE-ALPES	82	EN16Consommation de gaz naturel et de réseaux dans l'industrie	ktep	1201.0	1242.0	1387.0	1523.0	1565.0	1729.0	1553.0	1602.0	1713.0	1666.0	1509.0	1323.0
RHONE-ALPES	82	EN16Consommation d'électricité dans l'industrie	GWh	13906.0	17779.0	15418.0	16775.0	17906.0	16838.0	18976.0	20208.0	28825.0	31742.0	18559.0	15444.0
RHONE-ALPES	82	EN16Consommation d'électricité dans l'industrie	ktep	1196.0	1529.0	1326.0	1443.0	1540.0	1448.0	1632.0	1738.0	2479.0	2730.0	1596.0	1328.0
RHONE-ALPES	82	EN16Consommation de bois-énergie dans l'industrie	ktep	ND	ND	ND	ND	ND	ND	ND	136.0	59.0	80.0	86.0	87.0
RHONE-ALPES	82	EN16Consommation d'autres énergies renouvelables dans l'industrie	ktep	ND	ND	ND	ND	ND	ND	ND	21.0	22.0	23.0	25.0	26.0
RHONE-ALPES	82	EN16Achat de vapeur dans l'industrie	ktep	64.0	84.0	53.0	54.0	147.0	332.0	452.0	422.0	252.0	263.0	260.0	230.0
RHONE-ALPES	82	EN16Consommation de combustibles spéciaux non renouvelables	ktep	ND	ND	ND	ND	ND	ND	ND	66.0	77.0	86.0	60.0	57.0
RHONE-ALPES	82	EN16Consommation totale d'énergie par l'industrie (champ constant)	ktep	3635.0	3893.0	3639.0	3844.0	4108.0	4053.0	4153.0	4450.0	4952.0	5194.0	3907.0	3268.0
RHONE-ALPES	82	EN16Consommation de produits pétroliers dans l'industrie (champ constant)	ktep	904.0	835.0	671.0	644.0	683.0	489.0	469.0	496.0	454.0	399.0	373.0	292.0
RHONE-ALPES	82	EN16Consommation de bois-énergie dans l'industrie (champ constant)	ktep	ND	ND	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0
RHONE-ALPES	82	EN16Consommation d'autres énergies renouvelables dans l'industrie (champ constant)	ktep	ND	ND	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0
RHONE-ALPES	82	EN16Consommation de combustibles spéciaux non renouvelables (champ constant)	ktep	ND	ND	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0
Producteurs : MEEM (CGDD/SOeS), DREAL (Direction régionale de l'environnement, de l'aménagement et du logement).
Source .
