Lieu	N° région, département	Série	Unité	1990	1992	1995	1997	1999	2002	2004	2005	2006	2007	2008	2009
CHAMPAGNE-ARDENNE	21	EN04dont production électricité éolienne	GWh	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	165.0	272.0	338.0	564.0
CHAMPAGNE-ARDENNE	21	EN04dont production électricité photovoltaïque (relié au réseau)	GWh	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
CHAMPAGNE-ARDENNE	21	EN04Production d'électricité thermique classique (hors nucléaire)	GWh	ND	ND	ND	ND	ND	528.0	484.0	457.0	519.0	530.0	516.0	543.0
CHAMPAGNE-ARDENNE	21	EN04dont centrale thermique classique hors cogénération	GWh	ND	ND	ND	ND	ND	58.0	61.0	61.0	105.0	85.0	83.0	86.0
CHAMPAGNE-ARDENNE	21	EN04dont centrale thermique classique en cogénération	GWh	ND	ND	ND	ND	ND	470.0	422.0	396.0	414.0	445.0	433.0	457.0
CHAMPAGNE-ARDENNE	21	EN04Production d'électricité thermique renouvelable (a partir de biomasse)	GWh	ND	ND	ND	ND	ND	ND	ND	22.0	45.0	56.0	62.0	65.0
CHAMPAGNE-ARDENNE	21	EN04Puissance installée totale	MW	ND	ND	ND	ND	ND	6615.0	6651.0	6708.0	6777.0	6812.0	6883.0	7046.0
CHAMPAGNE-ARDENNE	21	EN04Puissance installée en nucléaire	MW	ND	ND	ND	ND	ND	5575.0	5620.0	5620.0	5620.0	5620.0	5620.0	5620.0
CHAMPAGNE-ARDENNE	21	EN04Puissance installée en hydraulique	MW	ND	ND	ND	ND	ND	824.0	824.0	824.0	825.0	825.0	833.0	833.0
CHAMPAGNE-ARDENNE	21	EN04dont puissance installée en petite hydraulique	MW	ND	ND	ND	ND	ND	24.0	24.0	24.0	25.0	25.0	25.0	25.0
CHAMPAGNE-ARDENNE	21	EN04Puissance installée en éolien	MW	ND	ND	ND	ND	ND	2.0	2.0	57.0	111.0	147.0	216.0	380.0
CHAMPAGNE-ARDENNE	21	EN04Puissance installée en solaire photovoltaïque (relié au réseau)	MW	ND	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	1.0	4.0
CHAMPAGNE-ARDENNE	21	EN04Puissance installée en centrales thermiques hors cogénération	MW	ND	ND	ND	ND	ND	40.0	48.0	48.0	64.0	35.0	27.0	27.0
CHAMPAGNE-ARDENNE	21	EN04Puissance installée en centrales thermiques en cogénération	MW	ND	ND	ND	ND	ND	174.0	157.0	159.0	158.0	186.0	186.0	181.0
CHAMPAGNE-ARDENNE	21	EN04Nombre d'installations hydrauliques	Nombre	ND	ND	ND	ND	ND	54.0	54.0	56.0	54.0	53.0	54.0	54.0
CHAMPAGNE-ARDENNE	21	EN04dont nombre d'installations petite hydraulique	Nombre	ND	ND	ND	ND	ND	53.0	53.0	55.0	53.0	52.0	53.0	53.0
CHAMPAGNE-ARDENNE	21	EN04Nombre d'installations éoliennes	Nombre	ND	ND	ND	ND	ND	1.0	1.0	9.0	14.0	17.0	24.0	39.0
CHAMPAGNE-ARDENNE	21	EN04Nombre d'installations solaires photovoltaïques (relié au réseau)	Nombre	ND	ND	ND	ND	ND	ND	ND	ND	ND	57.0	109.0	286.0
CHAMPAGNE-ARDENNE	21	EN04Nombre de centrales thermiques hors cogénération	Nombre	ND	ND	ND	ND	ND	5.0	7.0	7.0	9.0	7.0	7.0	7.0
CHAMPAGNE-ARDENNE	21	EN04Nombre de centrales thermiques en cogénération	Nombre	ND	ND	ND	ND	ND	28.0	27.0	28.0	29.0	32.0	35.0	34.0
CORSE	94	EN04Production totale d'électricité primaire	GWh	232.0	391.0	289.0	375.0	453.0	278.0	416.0	311.0	385.0	286.0	533.0	511.0
CORSE	94	EN04dont production électricité nucléaire	GWh	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CORSE	94	EN04dont production électricité hydraulique	GWh	232.0	391.0	289.0	375.0	453.0	278.0	416.0	311.0	351.0	253.0	499.0	481.0
CORSE	94	EN04dont petite hydraulique	GWh	ND	ND	ND	ND	ND	11.0	65.0	55.0	61.0	41.0	76.0	81.0
CORSE	94	EN04dont production électricité éolienne	GWh	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	33.0	34.0	29.0
CORSE	94	EN04dont production électricité photovoltaïque (relié au réseau)	GWh	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CORSE	94	EN04Production d'électricité thermique classique (hors nucléaire)	GWh	ND	ND	ND	ND	ND	971.0	1006.0	1217.0	1023.0	944.0	861.0	429.0
CORSE	94	EN04dont centrale thermique classique hors cogénération	GWh	ND	ND	ND	ND	ND	971.0	1006.0	1217.0	1023.0	944.0	861.0	429.0
CORSE	94	EN04dont centrale thermique classique en cogénération	GWh	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CORSE	94	EN04Production d'électricité thermique renouvelable (a partir de biomasse)	GWh	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND
CORSE	94	EN04Puissance installée totale	MW	ND	ND	ND	ND	ND	499.0	494.0	474.0	464.0	434.0	434.0	505.0
CORSE	94	EN04Puissance installée en nucléaire	MW	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CORSE	94	EN04Puissance installée en hydraulique	MW	ND	ND	ND	ND	ND	153.0	166.0	166.0	156.0	155.0	155.0	163.0
CORSE	94	EN04dont puissance installée en petite hydraulique	MW	ND	ND	ND	ND	ND	9.0	27.0	27.0	29.0	28.0	28.0	30.0
CORSE	94	EN04Puissance installée en éolien	MW	ND	ND	ND	ND	ND	12.0	18.0	18.0	18.0	18.0	18.0	18.0
CORSE	94	EN04Puissance installée en solaire photovoltaïque (relié au réseau)	MW	ND	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0	0.0
CORSE	94	EN04Puissance installée en centrales thermiques hors cogénération	MW	ND	ND	ND	ND	ND	334.0	310.0	290.0	290.0	261.0	261.0	323.0
CORSE	94	EN04Puissance installée en centrales thermiques en cogénération	MW	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CORSE	94	EN04Nombre d'installations hydrauliques	Nombre	ND	ND	ND	ND	ND	8.0	17.0	17.0	18.0	18.0	17.0	19.0
CORSE	94	EN04dont nombre d'installations petite hydraulique	Nombre	ND	ND	ND	ND	ND	1.0	11.0	11.0	12.0	12.0	11.0	13.0
CORSE	94	EN04Nombre d'installations éoliennes	Nombre	ND	ND	ND	ND	ND	2.0	3.0	3.0	3.0	3.0	3.0	3.0
CORSE	94	EN04Nombre d'installations solaires photovoltaïques (relié au réseau)	Nombre	ND	ND	ND	ND	ND	ND	ND	ND	ND	8.0	19.0	60.0
CORSE	94	EN04Nombre de centrales thermiques hors cogénération	Nombre	ND	ND	ND	ND	ND	2.0	2.0	2.0	2.0	2.0	2.0	3.0
CORSE	94	EN04Nombre de centrales thermiques en cogénération	Nombre	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FRANCHE COMTE	43	EN04Production totale d'électricité primaire	GWh	754.0	892.0	1021.0	781.0	1064.0	864.0	773.0	706.0	817.0	902.0	909.0	622.0
FRANCHE COMTE	43	EN04dont production électricité nucléaire	GWh	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FRANCHE COMTE	43	EN04dont production électricité hydraulique	GWh	754.0	892.0	1021.0	781.0	1064.0	864.0	773.0	706.0	817.0	901.0	855.0	568.0
FRANCHE COMTE	43	EN04dont petite hydraulique	GWh	ND	ND	ND	ND	ND	250.0	243.0	216.0	255.0	271.0	268.0	206.0
FRANCHE COMTE	43	EN04dont production électricité éolienne	GWh	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	52.0
FRANCHE COMTE	43	EN04dont production électricité photovoltaïque (relié au réseau)	GWh	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0	1.0	3.0
FRANCHE COMTE	43	EN04Production d'électricité thermique classique (hors nucléaire)	GWh	ND	ND	ND	ND	ND	871.0	962.0	847.0	830.0	841.0	844.0	843.0
FRANCHE COMTE	43	EN04dont centrale thermique classique hors cogénération	GWh	ND	ND	ND	ND	ND	21.0	111.0	54.0	41.0	57.0	57.0	56.0
FRANCHE COMTE	43	EN04dont centrale thermique classique en cogénération	GWh	ND	ND	ND	ND	ND	850.0	851.0	794.0	789.0	784.0	788.0	786.0
FRANCHE COMTE	43	EN04Production d'électricité thermique renouvelable (a partir de biomasse)	GWh	ND	ND	ND	ND	ND	ND	ND	24.0	17.0	26.0	28.0	27.0
FRANCHE COMTE	43	EN04Puissance installée totale	MW	ND	ND	ND	ND	ND	798.0	785.0	791.0	745.0	737.0	773.0	775.0
FRANCHE COMTE	43	EN04Puissance installée en nucléaire	MW	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FRANCHE COMTE	43	EN04Puissance installée en hydraulique	MW	ND	ND	ND	ND	ND	455.0	457.0	458.0	458.0	458.0	458.0	456.0
FRANCHE COMTE	43	EN04dont puissance installée en petite hydraulique	MW	ND	ND	ND	ND	ND	70.0	72.0	72.0	72.0	73.0	72.0	71.0
FRANCHE COMTE	43	EN04Puissance installée en éolien	MW	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0	30.0	30.0
FRANCHE COMTE	43	EN04Puissance installée en solaire photovoltaïque (relié au réseau)	MW	ND	ND	ND	ND	ND	ND	0.0	0.0	0.0	1.0	2.0	4.0
FRANCHE COMTE	43	EN04Puissance installée en centrales thermiques hors cogénération	MW	ND	ND	ND	ND	ND	92.0	76.0	82.0	54.0	56.0	55.0	52.0
FRANCHE COMTE	43	EN04Puissance installée en centrales thermiques en cogénération	MW	ND	ND	ND	ND	ND	251.0	252.0	252.0	233.0	222.0	228.0	233.0
FRANCHE COMTE	43	EN04Nombre d'installations hydrauliques	Nombre	ND	ND	ND	ND	ND	108.0	115.0	119.0	119.0	118.0	119.0	118.0
FRANCHE COMTE	43	EN04dont nombre d'installations petite hydraulique	Nombre	ND	ND	ND	ND	ND	102.0	109.0	113.0	113.0	112.0	113.0	112.0
FRANCHE COMTE	43	EN04Nombre d'installations éoliennes	Nombre	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0	3.0	3.0
FRANCHE COMTE	43	EN04Nombre d'installations solaires photovoltaïques (relié au réseau)	Nombre	ND	ND	ND	ND	ND	ND	ND	ND	ND	194.0	527.0	1338.0
FRANCHE COMTE	43	EN04Nombre de centrales thermiques hors cogénération	Nombre	ND	ND	ND	ND	ND	15.0	10.0	11.0	11.0	12.0	11.0	11.0
FRANCHE COMTE	43	EN04Nombre de centrales thermiques en cogénération	Nombre	ND	ND	ND	ND	ND	13.0	14.0	14.0	14.0	11.0	10.0	11.0
HAUTE NORMANDIE	23	EN04Production totale d'électricité primaire	GWh	34099.0	43144.0	52460.0	52548.0	54988.0	48950.0	49410.0	53412.0	53957.0	46029.0	57739.0	47544.0
HAUTE NORMANDIE	23	EN04dont production électricité nucléaire	GWh	34068.0	43075.0	52394.0	52483.0	54928.0	48897.0	49325.0	53316.0	53867.0	45874.0	57482.0	47220.0
HAUTE NORMANDIE	23	EN04dont production électricité hydraulique	GWh	31.0	69.0	67.0	65.0	60.0	53.0	86.0	96.0	90.0	93.0	83.0	95.0
HAUTE NORMANDIE	23	EN04dont petite hydraulique	GWh	ND	ND	ND	ND	ND	53.0	86.0	96.0	90.0	93.0	83.0	95.0
HAUTE NORMANDIE	23	EN04dont production électricité éolienne	GWh	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ND	62.0	175.0	228.0
HAUTE NORMANDIE	23	EN04dont production électricité photovoltaïque (relié au réseau)	GWh	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HAUTE NORMANDIE	23	EN04Production d'électricité thermique classique (hors nucléaire)	GWh	0.0	0.0	0.0	0.0	1205.0	6208.0	6535.0	7534.0	6656.0	8131.0	8474.0	7544.0
HAUTE NORMANDIE	23	EN04dont centrale thermique classique hors cogénération	GWh	0.0	0.0	0.0	0.0	1205.0	3952.0	4386.0	4127.0	3347.0	5227.0	5560.0	4350.0
HAUTE NORMANDIE	23	EN04dont centrale thermique classique en cogénération	GWh	ND	ND	ND	ND	ND	2256.0	2149.0	3407.0	3308.0	2904.0	2914.0	3194.0
HAUTE NORMANDIE	23	EN04Production d'électricité thermique renouvelable (a partir de biomasse)	GWh	ND	ND	ND	ND	ND	ND	ND	414.0	381.0	450.0	490.0	372.0
HAUTE NORMANDIE	23	EN04Puissance installée totale	MW	ND	ND	ND	ND	ND	10743.0	10735.0	10977.0	10986.0	11021.0	11087.0	11074.0
HAUTE NORMANDIE	23	EN04Puissance installée en nucléaire	MW	ND	ND	ND	ND	ND	7980.0	7980.0	7980.0	7980.0	7980.0	7980.0	7980.0
HAUTE NORMANDIE	23	EN04Puissance installée en hydraulique	MW	ND	ND	ND	ND	ND	17.0	17.0	17.0	17.0	17.0	17.0	17.0
HAUTE NORMANDIE	23	EN04dont puissance installée en petite hydraulique	MW	ND	ND	ND	ND	ND	17.0	17.0	17.0	17.0	17.0	17.0	17.0
HAUTE NORMANDIE	23	EN04Puissance installée en éolien	MW	ND	ND	ND	ND	ND	0.0	0.0	0.0	16.0	49.0	104.0	120.0
HAUTE NORMANDIE	23	EN04Puissance installée en solaire photovoltaïque (relié au réseau)	MW	ND	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0	2.0
HAUTE NORMANDIE	23	EN04Puissance installée en centrales thermiques hors cogénération	MW	ND	ND	ND	ND	ND	2235.0	2252.0	2253.0	2295.0	2317.0	2317.0	2265.0
HAUTE NORMANDIE	23	EN04Puissance installée en centrales thermiques en cogénération	MW	ND	ND	ND	ND	ND	510.0	487.0	727.0	678.0	658.0	668.0	691.0
HAUTE NORMANDIE	23	EN04Nombre d'installations hydrauliques	Nombre	ND	ND	ND	ND	ND	20.0	19.0	19.0	20.0	20.0	21.0	21.0
HAUTE NORMANDIE	23	EN04dont nombre d'installations petite hydraulique	Nombre	ND	ND	ND	ND	ND	20.0	19.0	19.0	20.0	20.0	21.0	21.0
HAUTE NORMANDIE	23	EN04Nombre d'installations éoliennes	Nombre	ND	ND	ND	ND	ND	0.0	0.0	0.0	2.0	5.0	10.0	12.0
HAUTE NORMANDIE	23	EN04Nombre d'installations solaires photovoltaïques (relié au réseau)	Nombre	ND	ND	ND	ND	ND	ND	ND	ND	ND	14.0	47.0	227.0
HAUTE NORMANDIE	23	EN04Nombre de centrales thermiques hors cogénération	Nombre	ND	ND	ND	ND	ND	23.0	23.0	23.0	23.0	21.0	21.0	16.0
HAUTE NORMANDIE	23	EN04Nombre de centrales thermiques en cogénération	Nombre	ND	ND	ND	ND	ND	46.0	43.0	46.0	46.0	46.0	43.0	44.0
ILE DE FRANCE	11	EN04Production totale d'électricité primaire	GWh	5.0	34.0	92.0	76.0	59.0	54.0	69.0	60.0	57.0	56.0	64.0	51.0
ILE DE FRANCE	11	EN04dont production électricité nucléaire	GWh	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ILE DE FRANCE	11	EN04dont production électricité hydraulique	GWh	5.0	34.0	92.0	76.0	59.0	54.0	69.0	60.0	57.0	56.0	63.0	49.0
ILE DE FRANCE	11	EN04dont petite hydraulique	GWh	ND	ND	ND	ND	ND	54.0	69.0	60.0	57.0	56.0	63.0	49.0
ILE DE FRANCE	11	EN04dont production électricité éolienne	GWh	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ND	ND	ND	ND
ILE DE FRANCE	11	EN04dont production électricité photovoltaïque (relié au réseau)	GWh	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0	1.0	2.0
ILE DE FRANCE	11	EN04Production d'électricité thermique classique (hors nucléaire)	GWh	ND	ND	ND	ND	ND	7646.0	7059.0	7445.0	6396.0	6812.0	6420.0	6609.0
ILE DE FRANCE	11	EN04dont centrale thermique classique hors cogénération	GWh	ND	ND	ND	ND	ND	3776.0	3059.0	3695.0	2762.0	3147.0	2671.0	2778.0
ILE DE FRANCE	11	EN04dont centrale thermique classique en cogénération	GWh	ND	ND	ND	ND	ND	3870.0	4000.0	3750.0	3634.0	3666.0	3749.0	3831.0
ILE DE FRANCE	11	EN04Production d'électricité thermique renouvelable (a partir de biomasse)	GWh	ND	ND	ND	ND	ND	ND	ND	665.0	663.0	745.0	766.0	799.0
ILE DE FRANCE	11	EN04Puissance installée totale	MW	ND	ND	ND	ND	ND	6114.0	6061.0	5100.0	4624.0	4718.0	5108.0	5289.0
ILE DE FRANCE	11	EN04Puissance installée en nucléaire	MW	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ILE DE FRANCE	11	EN04Puissance installée en hydraulique	MW	ND	ND	ND	ND	ND	19.0	20.0	20.0	19.0	20.0	20.0	20.0
ILE DE FRANCE	11	EN04dont puissance installée en petite hydraulique	MW	ND	ND	ND	ND	ND	19.0	20.0	20.0	19.0	20.0	20.0	20.0
ILE DE FRANCE	11	EN04Puissance installée en éolien	MW	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ILE DE FRANCE	11	EN04Puissance installée en solaire photovoltaïque (relié au réseau)	MW	ND	ND	ND	ND	ND	ND	0.0	0.0	0.0	1.0	2.0	4.0
ILE DE FRANCE	11	EN04Puissance installée en centrales thermiques hors cogénération	MW	ND	ND	ND	ND	ND	4959.0	4882.0	3911.0	3431.0	3560.0	3894.0	4077.0
ILE DE FRANCE	11	EN04Puissance installée en centrales thermiques en cogénération	MW	ND	ND	ND	ND	ND	1136.0	1159.0	1169.0	1174.0	1137.0	1192.0	1187.0
ILE DE FRANCE	11	EN04Nombre d'installations hydrauliques	Nombre	ND	ND	ND	ND	ND	5.0	5.0	5.0	5.0	6.0	6.0	6.0
ILE DE FRANCE	11	EN04dont nombre d'installations petite hydraulique	Nombre	ND	ND	ND	ND	ND	5.0	5.0	5.0	5.0	6.0	6.0	6.0
ILE DE FRANCE	11	EN04Nombre d'installations éoliennes	Nombre	ND	ND	ND	ND	ND	0.0	0.0	1.0	1.0	1.0	2.0	2.0
ILE DE FRANCE	11	EN04Nombre d'installations solaires photovoltaïques (relié au réseau)	Nombre	ND	ND	ND	ND	ND	ND	ND	ND	ND	42.0	151.0	687.0
ILE DE FRANCE	11	EN04Nombre de centrales thermiques hors cogénération	Nombre	ND	ND	ND	ND	ND	53.0	47.0	46.0	44.0	40.0	38.0	35.0
ILE DE FRANCE	11	EN04Nombre de centrales thermiques en cogénération	Nombre	ND	ND	ND	ND	ND	119.0	126.0	124.0	126.0	126.0	124.0	117.0
LANGUEDOC-ROUSSILLON	91	EN04Production totale d'électricité primaire	GWh	1935.0	2615.0	2373.0	2331.0	2701.0	2176.0	3013.0	2844.0	3159.0	3266.0	3787.0	3302.0
LANGUEDOC-ROUSSILLON	91	EN04dont production électricité nucléaire	GWh	0.0	0.0	0.0	0.0	0.0	0.0	612.0	792.0	575.0	561.0	649.0	246.0
LANGUEDOC-ROUSSILLON	91	EN04dont production électricité hydraulique	GWh	1935.0	2614.0	2366.0	2321.0	2678.0	2176.0	2401.0	2052.0	2119.0	1944.0	2323.0	2120.0
LANGUEDOC-ROUSSILLON	91	EN04dont petite hydraulique	GWh	ND	ND	ND	ND	ND	406.0	475.0	386.0	349.0	268.0	354.0	393.0
LANGUEDOC-ROUSSILLON	91	EN04dont production électricité éolienne	GWh	0.0	1.0	7.0	10.0	23.0	0.0	0.0	0.0	465.0	760.0	810.0	903.0
LANGUEDOC-ROUSSILLON	91	EN04dont production électricité photovoltaïque (relié au réseau)	GWh	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	1.0	5.0	32.0
LANGUEDOC-ROUSSILLON	91	EN04Production d'électricité thermique classique (hors nucléaire)	GWh	ND	ND	ND	ND	ND	442.0	495.0	1080.0	805.0	835.0	773.0	672.0
LANGUEDOC-ROUSSILLON	91	EN04dont centrale thermique classique hors cogénération	GWh	ND	ND	ND	ND	ND	199.0	175.0	745.0	488.0	451.0	448.0	273.0
LANGUEDOC-ROUSSILLON	91	EN04dont centrale thermique classique en cogénération	GWh	ND	ND	ND	ND	ND	243.0	320.0	335.0	317.0	384.0	325.0	400.0
LANGUEDOC-ROUSSILLON	91	EN04Production d'électricité thermique renouvelable (a partir de biomasse)	GWh	ND	ND	ND	ND	ND	ND	ND	91.0	92.0	113.0	104.0	149.0
LANGUEDOC-ROUSSILLON	91	EN04Puissance installée totale	MW	ND	ND	ND	ND	ND	2501.0	2578.0	2512.0	2620.0	2635.0	2725.0	2804.0
LANGUEDOC-ROUSSILLON	91	EN04Puissance installée en nucléaire	MW	ND	ND	ND	ND	ND	233.0	233.0	130.0	130.0	130.0	130.0	131.0
LANGUEDOC-ROUSSILLON	91	EN04Puissance installée en hydraulique	MW	ND	ND	ND	ND	ND	711.0	716.0	715.0	715.0	716.0	714.0	717.0
LANGUEDOC-ROUSSILLON	91	EN04dont puissance installée en petite hydraulique	MW	ND	ND	ND	ND	ND	142.0	148.0	147.0	147.0	148.0	147.0	151.0
LANGUEDOC-ROUSSILLON	91	EN04Puissance installée en éolien	MW	ND	ND	ND	ND	ND	72.0	122.0	149.0	255.0	266.0	347.0	392.0
LANGUEDOC-ROUSSILLON	91	EN04Puissance installée en solaire photovoltaïque (relié au réseau)	MW	ND	ND	ND	ND	ND	ND	0.0	0.0	0.0	2.0	17.0	41.0
LANGUEDOC-ROUSSILLON	91	EN04Puissance installée en centrales thermiques hors cogénération	MW	ND	ND	ND	ND	ND	1414.0	1414.0	1419.0	1422.0	1412.0	1414.0	1414.0
LANGUEDOC-ROUSSILLON	91	EN04Puissance installée en centrales thermiques en cogénération	MW	ND	ND	ND	ND	ND	72.0	92.0	99.0	98.0	109.0	104.0	109.0
LANGUEDOC-ROUSSILLON	91	EN04Nombre d'installations hydrauliques	Nombre	ND	ND	ND	ND	ND	135.0	133.0	135.0	132.0	132.0	131.0	133.0
LANGUEDOC-ROUSSILLON	91	EN04dont nombre d'installations petite hydraulique	Nombre	ND	ND	ND	ND	ND	127.0	125.0	127.0	124.0	124.0	123.0	125.0
LANGUEDOC-ROUSSILLON	91	EN04Nombre d'installations éoliennes	Nombre	ND	ND	ND	ND	ND	11.0	19.0	22.0	33.0	35.0	39.0	47.0
LANGUEDOC-ROUSSILLON	91	EN04Nombre d'installations solaires photovoltaïques (relié au réseau)	Nombre	ND	ND	ND	ND	ND	ND	ND	ND	ND	399.0	1591.0	6664.0
LANGUEDOC-ROUSSILLON	91	EN04Nombre de centrales thermiques hors cogénération	Nombre	ND	ND	ND	ND	ND	12.0	10.0	9.0	9.0	10.0	12.0	12.0
LANGUEDOC-ROUSSILLON	91	EN04Nombre de centrales thermiques en cogénération	Nombre	ND	ND	ND	ND	ND	17.0	18.0	17.0	18.0	18.0	16.0	17.0
LIMOUSIN	74	EN04Production totale d'électricité primaire	GWh	1603.0	2306.0	2285.0	1658.0	2562.0	1718.0	2031.0	1536.0	1963.0	2220.0	2434.0	1589.0
LIMOUSIN	74	EN04dont production électricité nucléaire	GWh	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIMOUSIN	74	EN04dont production électricité hydraulique	GWh	1603.0	2306.0	2285.0	1658.0	2562.0	1718.0	2031.0	1536.0	1963.0	2220.0	2434.0	1587.0
LIMOUSIN	74	EN04dont petite hydraulique	GWh	ND	ND	ND	ND	ND	272.0	275.0	218.0	277.0	321.0	338.0	233.0
LIMOUSIN	74	EN04dont production électricité éolienne	GWh	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ND	ND	ND	ND
LIMOUSIN	74	EN04dont production électricité photovoltaïque (relié au réseau)	GWh	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	0.0	0.0	2.0
LIMOUSIN	74	EN04Production d'électricité thermique classique (hors nucléaire)	GWh	ND	ND	ND	ND	ND	431.0	418.0	435.0	437.0	371.0	438.0	424.0
LIMOUSIN	74	EN04dont centrale thermique classique hors cogénération	GWh	ND	ND	ND	ND	ND	38.0	35.0	41.0	39.0	38.0	33.0	34.0
LIMOUSIN	74	EN04dont centrale thermique classique en cogénération	GWh	ND	ND	ND	ND	ND	393.0	383.0	394.0	398.0	333.0	405.0	390.0
LIMOUSIN	74	EN04Production d'électricité thermique renouvelable (a partir de biomasse)	GWh	ND	ND	ND	ND	ND	ND	ND	258.0	254.0	260.0	265.0	251.0
LIMOUSIN	74	EN04Puissance installée totale	MW	ND	ND	ND	ND	ND	1274.0	1294.0	1308.0	1310.0	1304.0	1309.0	1305.0
LIMOUSIN	74	EN04Puissance installée en nucléaire	MW	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIMOUSIN	74	EN04Puissance installée en hydraulique	MW	ND	ND	ND	ND	ND	1166.0	1173.0	1174.0	1173.0	1174.0	1177.0	1178.0
LIMOUSIN	74	EN04dont puissance installée en petite hydraulique	MW	ND	ND	ND	ND	ND	95.0	95.0	96.0	95.0	96.0	96.0	96.0
LIMOUSIN	74	EN04Puissance installée en éolien	MW	ND	ND	ND	ND	ND	0.0	0.0	9.0	9.0	9.0	9.0	9.0
LIMOUSIN	74	EN04Puissance installée en solaire photovoltaïque (relié au réseau)	MW	ND	ND	ND	ND	ND	ND	0.0	0.0	0.0	0.0	1.0	3.0
LIMOUSIN	74	EN04Puissance installée en centrales thermiques hors cogénération	MW	ND	ND	ND	ND	ND	31.0	45.0	37.0	40.0	33.0	35.0	30.0
LIMOUSIN	74	EN04Puissance installée en centrales thermiques en cogénération	MW	ND	ND	ND	ND	ND	76.0	76.0	88.0	88.0	88.0	88.0	85.0
LIMOUSIN	74	EN04Nombre d'installations hydrauliques	Nombre	ND	ND	ND	ND	ND	97.0	99.0	100.0	100.0	101.0	100.0	99.0
LIMOUSIN	74	EN04dont nombre d'installations petite hydraulique	Nombre	ND	ND	ND	ND	ND	79.0	81.0	82.0	82.0	83.0	82.0	81.0
LIMOUSIN	74	EN04Nombre d'installations éoliennes	Nombre	ND	ND	ND	ND	ND	0.0	0.0	1.0	1.0	1.0	1.0	1.0
LIMOUSIN	74	EN04Nombre d'installations solaires photovoltaïques (relié au réseau)	Nombre	ND	ND	ND	ND	ND	ND	ND	ND	ND	27.0	131.0	480.0
LIMOUSIN	74	EN04Nombre de centrales thermiques hors cogénération	Nombre	ND	ND	ND	ND	ND	7.0	9.0	8.0	9.0	8.0	8.0	6.0
LIMOUSIN	74	EN04Nombre de centrales thermiques en cogénération	Nombre	ND	ND	ND	ND	ND	7.0	7.0	7.0	8.0	8.0	8.0	9.0
LORRAINE	41	EN04Production totale d'électricité primaire	GWh	18771.0	34432.0	34501.0	37425.0	36082.0	36820.0	35861.0	38289.0	34362.0	37703.0	35734.0	34526.0
LORRAINE	41	EN04dont production électricité nucléaire	GWh	18557.0	34189.0	34193.0	37184.0	35740.0	36526.0	35596.0	38023.0	33879.0	37013.0	34735.0	33489.0
LORRAINE	41	EN04dont production électricité hydraulique	GWh	213.0	243.0	308.0	241.0	342.0	294.0	266.0	265.0	321.0	341.0	325.0	248.0
LORRAINE	41	EN04dont petite hydraulique	GWh	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	325.0	248.0
LORRAINE	41	EN04dont production électricité éolienne	GWh	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	349.0	674.0	786.0
