Lieu;Département;Série;Unité;Année;Valeur
Franche-comte;43;Oxyde d'azote (NO2 compris);t/an;2002;2237.77
Franche-comte;43;Oxyde d'azote (NO2 compris);t/an;2004;2285.472
Franche-comte;43;Oxyde d'azote (NO2 compris);t/an;2005;2172.454
Franche-comte;43;Oxyde d'azote (NO2 compris);t/an;2006;1982.809
Franche-comte;43;Oxyde d'azote (NO2 compris);t/an;2007;2303.811
Franche-comte;43;Oxyde d'azote (NO2 compris);t/an;2008;2102.879
Franche-comte;43;Oxyde d'azote (NO2 compris);t/an;2009;1968.815
Franche-comte;43;Oxydes de soufre;t/an;1999;0.0
Franche-comte;43;Oxydes de soufre;t/an;2000;0.0
Franche-comte;43;Oxydes de soufre;t/an;2001;5021.0
Franche-comte;43;Oxydes de soufre;t/an;2002;4439.319
Franche-comte;43;Oxydes de soufre;t/an;2004;2677.181
Franche-comte;43;Oxydes de soufre;t/an;2005;3345.985
Franche-comte;43;Oxydes de soufre;t/an;2006;2994.748
Franche-comte;43;Oxydes de soufre;t/an;2007;2551.878
Franche-comte;43;Oxydes de soufre;t/an;2008;2500.182
Franche-comte;43;Oxydes de soufre;t/an;2009;2113.239
Franche-comte;43;Perchloroéthylène;t/an;1999;ND
Franche-comte;43;Perchloroéthylène;t/an;2000;ND
Franche-comte;43;Perchloroéthylène;t/an;2001;ND
Franche-comte;43;Perchloroéthylène;t/an;2002;ND
Franche-comte;43;Perchloroéthylène;t/an;2004;ND
Franche-comte;43;Perchloroéthylène;t/an;2005;ND
Franche-comte;43;Perchloroéthylène;t/an;2006;36.624
Franche-comte;43;Perchloroéthylène;t/an;2007;0.0
Franche-comte;43;Perchloroéthylène;t/an;2008;3.058
Franche-comte;43;Perchloroéthylène;t/an;2009;5.174
Franche-comte;43;Plomb (et ses composés);kg/an;1999;895.0
Franche-comte;43;Plomb (et ses composés);kg/an;2000;786.0
Franche-comte;43;Plomb (et ses composés);kg/an;2001;0.0
Franche-comte;43;Plomb (et ses composés);kg/an;2002;0.0
Franche-comte;43;Plomb (et ses composés);kg/an;2004;0.0
Franche-comte;43;Plomb (et ses composés);kg/an;2005;0.0
Franche-comte;43;Plomb (et ses composés);kg/an;2006;0.0
Franche-comte;43;Plomb (et ses composés);kg/an;2007;0.0
Franche-comte;43;Plomb (et ses composés);kg/an;2008;0.0
Franche-comte;43;Plomb (et ses composés);kg/an;2009;3557.27
Franche-comte;43;Poussières;t/an;1999;0.0
Franche-comte;43;Poussières;t/an;2000;0.0
Franche-comte;43;Poussières;t/an;2001;0.0
Franche-comte;43;Poussières;t/an;2002;498.962
Franche-comte;43;Poussières;t/an;2004;0.0
Franche-comte;43;Poussières;t/an;2005;0.0
Franche-comte;43;Poussières;t/an;2006;0.0
Franche-comte;43;Poussières;t/an;2007;247.83
Franche-comte;43;Poussières;t/an;2008;0.0
Franche-comte;43;Poussières;t/an;2009;0.0
Franche-comte;43;Protoxyde d'azote;t/an;1999;ND
Franche-comte;43;Protoxyde d'azote;t/an;2000;ND
Franche-comte;43;Protoxyde d'azote;t/an;2001;0.0
Franche-comte;43;Protoxyde d'azote;t/an;2002;0.0
Franche-comte;43;Protoxyde d'azote;t/an;2004;10.65
Franche-comte;43;Protoxyde d'azote;t/an;2005;14.49
Franche-comte;43;Protoxyde d'azote;t/an;2006;14.0
Franche-comte;43;Protoxyde d'azote;t/an;2007;29.651
Franche-comte;43;Protoxyde d'azote;t/an;2008;25.235
Franche-comte;43;Protoxyde d'azote;t/an;2009;22.291
Franche-comte;43;Sulfure d'hydrogène;t/an;1999;0.0
Franche-comte;43;Sulfure d'hydrogène;t/an;2000;0.0
Franche-comte;43;Sulfure d'hydrogène;t/an;2001;26.6
Franche-comte;43;Sulfure d'hydrogène;t/an;2002;0.0
Franche-comte;43;Sulfure d'hydrogène;t/an;2004;43.3
Franche-comte;43;Sulfure d'hydrogène;t/an;2005;46.1
Franche-comte;43;Sulfure d'hydrogène;t/an;2006;71.023
Franche-comte;43;Sulfure d'hydrogène;t/an;2007;106.5
Franche-comte;43;Sulfure d'hydrogène;t/an;2008;4.576
Franche-comte;43;Sulfure d'hydrogène;t/an;2009;3.2
Franche-comte;43;Trichloroéthylène;t/an;1999;ND
Franche-comte;43;Trichloroéthylène;t/an;2000;ND
Franche-comte;43;Trichloroéthylène;t/an;2001;ND
Franche-comte;43;Trichloroéthylène;t/an;2002;ND
Franche-comte;43;Trichloroéthylène;t/an;2004;ND
Franche-comte;43;Trichloroéthylène;t/an;2005;ND
Franche-comte;43;Trichloroéthylène;t/an;2006;29.832
Franche-comte;43;Trichloroéthylène;t/an;2007;27.362
Franche-comte;43;Trichloroéthylène;t/an;2008;20.015
Franche-comte;43;Trichloroéthylène;t/an;2009;3.494
Haute Normandie;23;Dichloroéthane;t/an;1999;ND
Haute Normandie;23;Dichloroéthane;t/an;2000;ND
Haute Normandie;23;Dichloroéthane;t/an;2001;ND
Haute Normandie;23;Dichloroéthane;t/an;2002;ND
Haute Normandie;23;Dichloroéthane;t/an;2004;ND
Haute Normandie;23;Dichloroéthane;t/an;2005;ND
Haute Normandie;23;Dichloroéthane;t/an;2006;3.85
Haute Normandie;23;Dichloroéthane;t/an;2007;2.399
Haute Normandie;23;Dichloroéthane;t/an;2008;5.696
Haute Normandie;23;Dichloroéthane;t/an;2009;7.429
Haute Normandie;23;Acide cyanhydrique;t/an;1999;0.0
Haute Normandie;23;Acide cyanhydrique;t/an;2000;0.0
Haute Normandie;23;Acide cyanhydrique;t/an;2001;0.0
Haute Normandie;23;Acide cyanhydrique;t/an;2002;0.0
Haute Normandie;23;Acide cyanhydrique;t/an;2004;0.0
Haute Normandie;23;Acide cyanhydrique;t/an;2005;0.0
Haute Normandie;23;Acide cyanhydrique;t/an;2006;0.0
Haute Normandie;23;Acide cyanhydrique;t/an;2007;0.83
Haute Normandie;23;Acide cyanhydrique;t/an;2008;0.0
Haute Normandie;23;Acide cyanhydrique;t/an;2009;0.0
Haute Normandie;23;Ammoniac;t/an;1999;0.0
Haute Normandie;23;Ammoniac;t/an;2000;0.0
Haute Normandie;23;Ammoniac;t/an;2001;0.0
Haute Normandie;23;Ammoniac;t/an;2002;646.6
Haute Normandie;23;Ammoniac;t/an;2004;1148.584
Haute Normandie;23;Ammoniac;t/an;2005;1042.362
Haute Normandie;23;Ammoniac;t/an;2006;622.86
Haute Normandie;23;Ammoniac;t/an;2007;1099.867
Haute Normandie;23;Ammoniac;t/an;2008;1029.052
Haute Normandie;23;Ammoniac;t/an;2009;850.382
Haute Normandie;23;Arsenic;kg/an;1999;ND
Haute Normandie;23;Arsenic;kg/an;2000;ND
Haute Normandie;23;Arsenic;kg/an;2001;0.0
Haute Normandie;23;Arsenic;kg/an;2002;239.0
Haute Normandie;23;Arsenic;kg/an;2004;382.8
Haute Normandie;23;Arsenic;kg/an;2005;165.0
Haute Normandie;23;Arsenic;kg/an;2006;49.9
Haute Normandie;23;Arsenic;kg/an;2007;238.14
Haute Normandie;23;Arsenic;kg/an;2008;311.17
Haute Normandie;23;Arsenic;kg/an;2009;328.556
Haute Normandie;23;Benzène;t/an;1999;ND
Haute Normandie;23;Benzène;t/an;2000;ND
Haute Normandie;23;Benzène;t/an;2001;ND
Haute Normandie;23;Benzène;t/an;2002;ND
Haute Normandie;23;Benzène;t/an;2004;ND
Haute Normandie;23;Benzène;t/an;2005;ND
Haute Normandie;23;Benzène;t/an;2006;152.487
Haute Normandie;23;Benzène;t/an;2007;211.283
Haute Normandie;23;Benzène;t/an;2008;145.422
Haute Normandie;23;Benzène;t/an;2009;121.968
Haute Normandie;23;Cadmium;kg/an;1999;178.4
Haute Normandie;23;Cadmium;kg/an;2000;93.12
Haute Normandie;23;Cadmium;kg/an;2001;93.12
Haute Normandie;23;Cadmium;kg/an;2002;74.0
Haute Normandie;23;Cadmium;kg/an;2004;141.22
Haute Normandie;23;Cadmium;kg/an;2005;106.94
Haute Normandie;23;Cadmium;kg/an;2006;85.96
Haute Normandie;23;Cadmium;kg/an;2007;109.859
Haute Normandie;23;Cadmium;kg/an;2008;85.2
Haute Normandie;23;Cadmium;kg/an;2009;86.861
Haute Normandie;23;Chloroforme;kg/an;1999;ND
Haute Normandie;23;Chloroforme;kg/an;2000;ND
Haute Normandie;23;Chloroforme;kg/an;2001;ND
Haute Normandie;23;Chloroforme;kg/an;2002;ND
Haute Normandie;23;Chloroforme;kg/an;2004;ND
Haute Normandie;23;Chloroforme;kg/an;2005;ND
Haute Normandie;23;Chloroforme;kg/an;2006;0.0
Haute Normandie;23;Chloroforme;kg/an;2007;0.0
Haute Normandie;23;Chloroforme;kg/an;2008;0.0
Haute Normandie;23;Chloroforme;kg/an;2009;0.0
Haute Normandie;23;Chlorure d'hydrogène;t/an;1999;2468.0
Haute Normandie;23;Chlorure d'hydrogène;t/an;2000;767.0
Haute Normandie;23;Chlorure d'hydrogène;t/an;2001;767.0
Haute Normandie;23;Chlorure d'hydrogène;t/an;2002;511.174
Haute Normandie;23;Chlorure d'hydrogène;t/an;2004;282.374
Haute Normandie;23;Chlorure d'hydrogène;t/an;2005;1220.881
Haute Normandie;23;Chlorure d'hydrogène;t/an;2006;717.251
Haute Normandie;23;Chlorure d'hydrogène;t/an;2007;599.757
Haute Normandie;23;Chlorure d'hydrogène;t/an;2008;642.692
Haute Normandie;23;Chlorure d'hydrogène;t/an;2009;991.88
Haute Normandie;23;Chlorure de vinyle monomère;t/an;1999;0.0
Haute Normandie;23;Chlorure de vinyle monomère;t/an;2000;0.0
Haute Normandie;23;Chlorure de vinyle monomère;t/an;2001;0.0
Haute Normandie;23;Chlorure de vinyle monomère;t/an;2002;0.0
Haute Normandie;23;Chlorure de vinyle monomère;t/an;2004;0.0
Haute Normandie;23;Chlorure de vinyle monomère;t/an;2005;0.0
Haute Normandie;23;Chlorure de vinyle monomère;t/an;2006;0.0
Haute Normandie;23;Chlorure de vinyle monomère;t/an;2007;0.0
Haute Normandie;23;Chlorure de vinyle monomère;t/an;2008;0.0
Haute Normandie;23;Chlorure de vinyle monomère;t/an;2009;0.0
Haute Normandie;23;Composés Organiques Volatils non méthaniques;t/an;1999;13273.0
Haute Normandie;23;Composés Organiques Volatils non méthaniques;t/an;2000;6344.0
Haute Normandie;23;Composés Organiques Volatils non méthaniques;t/an;2001;19956.6
Haute Normandie;23;Composés Organiques Volatils non méthaniques;t/an;2002;20699.363
Haute Normandie;23;Composés Organiques Volatils non méthaniques;t/an;2004;21012.071
Haute Normandie;23;Composés Organiques Volatils non méthaniques;t/an;2005;20366.391
Haute Normandie;23;Composés Organiques Volatils non méthaniques;t/an;2006;17428.602
Haute Normandie;23;Composés Organiques Volatils non méthaniques;t/an;2007;21706.634
Haute Normandie;23;Composés Organiques Volatils non méthaniques;t/an;2008;17107.016
Haute Normandie;23;Composés Organiques Volatils non méthaniques;t/an;2009;14396.667
Haute Normandie;23;Dichlorométhane;t/an;1999;ND
Haute Normandie;23;Dichlorométhane;t/an;2000;ND
Haute Normandie;23;Dichlorométhane;t/an;2001;0.0
Haute Normandie;23;Dichlorométhane;t/an;2002;332.298
Haute Normandie;23;Dichlorométhane;t/an;2004;228.285
Haute Normandie;23;Dichlorométhane;t/an;2005;177.17
Haute Normandie;23;Dichlorométhane;t/an;2006;133.447
Haute Normandie;23;Dichlorométhane;t/an;2007;18.034
Haute Normandie;23;Dichlorométhane;t/an;2008;29.006
Haute Normandie;23;Dichlorométhane;t/an;2009;3.715
Haute Normandie;23;Dioxyde de carbone;t/an;1999;ND
Haute Normandie;23;Dioxyde de carbone;t/an;2000;ND
Haute Normandie;23;Dioxyde de carbone;t/an;2001;0.0
Haute Normandie;23;Dioxyde de carbone;t/an;2002;1.5986871837E7
Haute Normandie;23;Dioxyde de carbone;t/an;2004;1.8882919133E7
Haute Normandie;23;Dioxyde de carbone;t/an;2005;1.890695972E7
Haute Normandie;23;Dioxyde de carbone;t/an;2006;1.8060954896E7
Haute Normandie;23;Dioxyde de carbone;t/an;2007;2.0176279043E7
Haute Normandie;23;Dioxyde de carbone;t/an;2008;2.0163772144E7
Haute Normandie;23;Dioxyde de carbone;t/an;2009;1.8556273311E7
Haute Normandie;23;Fluorure d'hydrogène;t/an;1999;182.0
Haute Normandie;23;Fluorure d'hydrogène;t/an;2000;0.0
Haute Normandie;23;Fluorure d'hydrogène;t/an;2001;129.0
Haute Normandie;23;Fluorure d'hydrogène;t/an;2002;133.0
Haute Normandie;23;Fluorure d'hydrogène;t/an;2004;41.646
Haute Normandie;23;Fluorure d'hydrogène;t/an;2005;99.885
Haute Normandie;23;Fluorure d'hydrogène;t/an;2006;51.681
Haute Normandie;23;Fluorure d'hydrogène;t/an;2007;178.184
Haute Normandie;23;Fluorure d'hydrogène;t/an;2008;315.78
Haute Normandie;23;Fluorure d'hydrogène;t/an;2009;345.066
Haute Normandie;23;Mercure;kg/an;1999;0.0
Haute Normandie;23;Mercure;kg/an;2000;0.0
Haute Normandie;23;Mercure;kg/an;2001;0.0
Haute Normandie;23;Mercure;kg/an;2002;116.6
Haute Normandie;23;Mercure;kg/an;2004;172.8
Haute Normandie;23;Mercure;kg/an;2005;203.47
Haute Normandie;23;Mercure;kg/an;2006;425.398
Haute Normandie;23;Mercure;kg/an;2007;134.588
Haute Normandie;23;Mercure;kg/an;2008;139.25
Haute Normandie;23;Mercure;kg/an;2009;136.298
Haute Normandie;23;Monoxyde de carbone;t/an;1999;0.0
Haute Normandie;23;Monoxyde de carbone;t/an;2000;0.0
Haute Normandie;23;Monoxyde de carbone;t/an;2001;0.0
Haute Normandie;23;Monoxyde de carbone;t/an;2002;3921.481
Haute Normandie;23;Monoxyde de carbone;t/an;2004;6211.434
Haute Normandie;23;Monoxyde de carbone;t/an;2005;1180.45
Haute Normandie;23;Monoxyde de carbone;t/an;2006;1813.608
Haute Normandie;23;Monoxyde de carbone;t/an;2007;3866.078
Haute Normandie;23;Monoxyde de carbone;t/an;2008;5325.291
Haute Normandie;23;Monoxyde de carbone;t/an;2009;2725.784
Haute Normandie;23;Oxyde d'azote (NO2 compris);t/an;1999;40826.0
Haute Normandie;23;Oxyde d'azote (NO2 compris);t/an;2000;32294.0
Haute Normandie;23;Oxyde d'azote (NO2 compris);t/an;2001;31907.5
Haute Normandie;23;Oxyde d'azote (NO2 compris);t/an;2002;29103.183
Haute Normandie;23;Oxyde d'azote (NO2 compris);t/an;2004;58632.898
Haute Normandie;23;Oxyde d'azote (NO2 compris);t/an;2005;31940.065
Haute Normandie;23;Oxyde d'azote (NO2 compris);t/an;2006;27851.573
Haute Normandie;23;Oxyde d'azote (NO2 compris);t/an;2007;30289.047
Haute Normandie;23;Oxyde d'azote (NO2 compris);t/an;2008;25194.536
Haute Normandie;23;Oxyde d'azote (NO2 compris);t/an;2009;24606.802
Haute Normandie;23;Oxydes de soufre;t/an;1999;101496.0
Haute Normandie;23;Oxydes de soufre;t/an;2000;62596.0
Haute Normandie;23;Oxydes de soufre;t/an;2001;78156.0
Haute Normandie;23;Oxydes de soufre;t/an;2002;79159.798
Haute Normandie;23;Oxydes de soufre;t/an;2004;81122.033
Haute Normandie;23;Oxydes de soufre;t/an;2005;61129.766
Haute Normandie;23;Oxydes de soufre;t/an;2006;65528.485
Haute Normandie;23;Oxydes de soufre;t/an;2007;63514.696
Haute Normandie;23;Oxydes de soufre;t/an;2008;55416.233
Haute Normandie;23;Oxydes de soufre;t/an;2009;45022.695
Haute Normandie;23;Perchloroéthylène;t/an;1999;ND
Haute Normandie;23;Perchloroéthylène;t/an;2000;ND
Haute Normandie;23;Perchloroéthylène;t/an;2001;ND
Haute Normandie;23;Perchloroéthylène;t/an;2002;ND
Haute Normandie;23;Perchloroéthylène;t/an;2004;ND
Haute Normandie;23;Perchloroéthylène;t/an;2005;ND
Haute Normandie;23;Perchloroéthylène;t/an;2006;8.692
Haute Normandie;23;Perchloroéthylène;t/an;2007;12.614
Haute Normandie;23;Perchloroéthylène;t/an;2008;8.38
Haute Normandie;23;Perchloroéthylène;t/an;2009;3.685
Haute Normandie;23;Plomb (et ses composés);kg/an;1999;1241.0
Haute Normandie;23;Plomb (et ses composés);kg/an;2000;1104.0
Haute Normandie;23;Plomb (et ses composés);kg/an;2001;0.0
Haute Normandie;23;Plomb (et ses composés);kg/an;2002;4826.5
Haute Normandie;23;Plomb (et ses composés);kg/an;2004;1509.9
Haute Normandie;23;Plomb (et ses composés);kg/an;2005;854.6
Haute Normandie;23;Plomb (et ses composés);kg/an;2006;761.0
Haute Normandie;23;Plomb (et ses composés);kg/an;2007;406.4
Haute Normandie;23;Plomb (et ses composés);kg/an;2008;871.22
Haute Normandie;23;Plomb (et ses composés);kg/an;2009;1407.744
Haute Normandie;23;Poussières;t/an;1999;3023.0
Haute Normandie;23;Poussières;t/an;2000;2822.0
Haute Normandie;23;Poussières;t/an;2001;3172.0
Haute Normandie;23;Poussières;t/an;2002;4959.53
Haute Normandie;23;Poussières;t/an;2004;5066.443
Haute Normandie;23;Poussières;t/an;2005;5137.481
Haute Normandie;23;Poussières;t/an;2006;5671.085
Haute Normandie;23;Poussières;t/an;2007;6018.492
Haute Normandie;23;Poussières;t/an;2008;3592.029
Haute Normandie;23;Poussières;t/an;2009;3963.521
Haute Normandie;23;Protoxyde d'azote;t/an;1999;ND
Haute Normandie;23;Protoxyde d'azote;t/an;2000;ND
Haute Normandie;23;Protoxyde d'azote;t/an;2001;0.0
Haute Normandie;23;Protoxyde d'azote;t/an;2002;4613.425
Haute Normandie;23;Protoxyde d'azote;t/an;2004;6484.717
Haute Normandie;23;Protoxyde d'azote;t/an;2005;5773.631
Haute Normandie;23;Protoxyde d'azote;t/an;2006;5480.479
Haute Normandie;23;Protoxyde d'azote;t/an;2007;4945.748
Haute Normandie;23;Protoxyde d'azote;t/an;2008;2916.388
Haute Normandie;23;Protoxyde d'azote;t/an;2009;69547.221
Haute Normandie;23;Sulfure d'hydrogène;t/an;1999;0.0
Haute Normandie;23;Sulfure d'hydrogène;t/an;2000;0.0
Haute Normandie;23;Sulfure d'hydrogène;t/an;2001;0.0
Haute Normandie;23;Sulfure d'hydrogène;t/an;2002;0.0
Haute Normandie;23;Sulfure d'hydrogène;t/an;2004;0.0
Haute Normandie;23;Sulfure d'hydrogène;t/an;2005;0.0
Haute Normandie;23;Sulfure d'hydrogène;t/an;2006;0.0
Haute Normandie;23;Sulfure d'hydrogène;t/an;2007;0.0
Haute Normandie;23;Sulfure d'hydrogène;t/an;2008;0.0
Haute Normandie;23;Sulfure d'hydrogène;t/an;2009;0.0
Haute Normandie;23;Trichloroéthylène;t/an;1999;ND
Haute Normandie;23;Trichloroéthylène;t/an;2000;ND
Haute Normandie;23;Trichloroéthylène;t/an;2001;ND
Haute Normandie;23;Trichloroéthylène;t/an;2002;ND
Haute Normandie;23;Trichloroéthylène;t/an;2004;ND
Haute Normandie;23;Trichloroéthylène;t/an;2005;ND
Haute Normandie;23;Trichloroéthylène;t/an;2006;24.06
Haute Normandie;23;Trichloroéthylène;t/an;2007;37.178
Haute Normandie;23;Trichloroéthylène;t/an;2008;49.188
Haute Normandie;23;Trichloroéthylène;t/an;2009;47.016
Ile de France;11;Dichloroéthane;t/an;1999;ND
Ile de France;11;Dichloroéthane;t/an;2000;ND
Ile de France;11;Dichloroéthane;t/an;2001;ND
Ile de France;11;Dichloroéthane;t/an;2002;ND
Ile de France;11;Dichloroéthane;t/an;2004;ND
Ile de France;11;Dichloroéthane;t/an;2005;ND
Ile de France;11;Dichloroéthane;t/an;2006;0.0
Ile de France;11;Dichloroéthane;t/an;2007;0.0
Ile de France;11;Dichloroéthane;t/an;2008;0.0
Ile de France;11;Dichloroéthane;t/an;2009;0.0
Ile de France;11;Acide cyanhydrique;t/an;1999;0.0
Ile de France;11;Acide cyanhydrique;t/an;2000;0.0
Ile de France;11;Acide cyanhydrique;t/an;2001;0.0
Ile de France;11;Acide cyanhydrique;t/an;2002;0.0
Ile de France;11;Acide cyanhydrique;t/an;2004;0.0
Ile de France;11;Acide cyanhydrique;t/an;2005;0.0
Ile de France;11;Acide cyanhydrique;t/an;2006;0.0
Ile de France;11;Acide cyanhydrique;t/an;2007;0.0
Ile de France;11;Acide cyanhydrique;t/an;2008;0.0
Ile de France;11;Acide cyanhydrique;t/an;2009;0.0
Ile de France;11;Ammoniac;t/an;1999;0.0
Ile de France;11;Ammoniac;t/an;2000;0.0
Ile de France;11;Ammoniac;t/an;2001;0.0
Ile de France;11;Ammoniac;t/an;2002;350.338
Ile de France;11;Ammoniac;t/an;2004;404.946
Ile de France;11;Ammoniac;t/an;2005;505.408
Ile de France;11;Ammoniac;t/an;2006;323.334
Ile de France;11;Ammoniac;t/an;2007;334.003
Ile de France;11;Ammoniac;t/an;2008;297.861
Ile de France;11;Ammoniac;t/an;2009;299.114
Ile de France;11;Arsenic;kg/an;1999;ND
Ile de France;11;Arsenic;kg/an;2000;ND
Ile de France;11;Arsenic;kg/an;2001;0.0
Ile de France;11;Arsenic;kg/an;2002;290.0
Ile de France;11;Arsenic;kg/an;2004;308.8
Ile de France;11;Arsenic;kg/an;2005;366.325
Ile de France;11;Arsenic;kg/an;2006;428.7
Ile de France;11;Arsenic;kg/an;2007;279.0
Ile de France;11;Arsenic;kg/an;2008;478.14
Ile de France;11;Arsenic;kg/an;2009;190.6
Ile de France;11;Benzène;t/an;1999;ND
Ile de France;11;Benzène;t/an;2000;ND
Ile de France;11;Benzène;t/an;2001;ND
Ile de France;11;Benzène;t/an;2002;ND
Ile de France;11;Benzène;t/an;2004;ND
Ile de France;11;Benzène;t/an;2005;ND
Ile de France;11;Benzène;t/an;2006;18.678
Ile de France;11;Benzène;t/an;2007;30.23
Ile de France;11;Benzène;t/an;2008;11.047
Ile de France;11;Benzène;t/an;2009;13.485
Ile de France;11;Cadmium;kg/an;1999;286.0
Ile de France;11;Cadmium;kg/an;2000;283.0
Ile de France;11;Cadmium;kg/an;2001;306.22
Ile de France;11;Cadmium;kg/an;2002;265.44
Ile de France;11;Cadmium;kg/an;2004;279.12
Ile de France;11;Cadmium;kg/an;2005;1249.64
Ile de France;11;Cadmium;kg/an;2006;212.2
Ile de France;11;Cadmium;kg/an;2007;186.517
Ile de France;11;Cadmium;kg/an;2008;104.005
Ile de France;11;Cadmium;kg/an;2009;82.721
Ile de France;11;Chloroforme;kg/an;1999;ND
Ile de France;11;Chloroforme;kg/an;2000;ND
Ile de France;11;Chloroforme;kg/an;2001;ND
Ile de France;11;Chloroforme;kg/an;2002;ND
Ile de France;11;Chloroforme;kg/an;2004;ND
Ile de France;11;Chloroforme;kg/an;2005;ND
Ile de France;11;Chloroforme;kg/an;2006;22881.0
Ile de France;11;Chloroforme;kg/an;2007;9302.975
Ile de France;11;Chloroforme;kg/an;2008;10283.0
Ile de France;11;Chloroforme;kg/an;2009;20340.0
Ile de France;11;Chlorure d'hydrogène;t/an;1999;448.0
Ile de France;11;Chlorure d'hydrogène;t/an;2000;0.0
Ile de France;11;Chlorure d'hydrogène;t/an;2001;927.877
Ile de France;11;Chlorure d'hydrogène;t/an;2002;972.588
Ile de France;11;Chlorure d'hydrogène;t/an;2004;205.679
Ile de France;11;Chlorure d'hydrogène;t/an;2005;168.371
Ile de France;11;Chlorure d'hydrogène;t/an;2006;111.993
Ile de France;11;Chlorure d'hydrogène;t/an;2007;79.858
Ile de France;11;Chlorure d'hydrogène;t/an;2008;67.154
Ile de France;11;Chlorure d'hydrogène;t/an;2009;94.866
Ile de France;11;Chlorure de vinyle monomère;t/an;1999;0.0
Ile de France;11;Chlorure de vinyle monomère;t/an;2000;0.0
Ile de France;11;Chlorure de vinyle monomère;t/an;2001;0.0
Ile de France;11;Chlorure de vinyle monomère;t/an;2002;0.0
Ile de France;11;Chlorure de vinyle monomère;t/an;2004;0.0
Ile de France;11;Chlorure de vinyle monomère;t/an;2005;0.0
Ile de France;11;Chlorure de vinyle monomère;t/an;2006;0.0
Ile de France;11;Chlorure de vinyle monomère;t/an;2007;0.0
Ile de France;11;Chlorure de vinyle monomère;t/an;2008;0.0
Ile de France;11;Chlorure de vinyle monomère;t/an;2009;0.0
Ile de France;11;Composés Organiques Volatils non méthaniques;t/an;1999;6163.11
Ile de France;11;Composés Organiques Volatils non méthaniques;t/an;2000;6647.0
Ile de France;11;Composés Organiques Volatils non méthaniques;t/an;2001;9631.9
Ile de France;11;Composés Organiques Volatils non méthaniques;t/an;2002;6474.211
Ile de France;11;Composés Organiques Volatils non méthaniques;t/an;2004;10893.174
Ile de France;11;Composés Organiques Volatils non méthaniques;t/an;2005;8603.871
Ile de France;11;Composés Organiques Volatils non méthaniques;t/an;2006;6664.03
Ile de France;11;Composés Organiques Volatils non méthaniques;t/an;2007;7473.948
Ile de France;11;Composés Organiques Volatils non méthaniques;t/an;2008;6791.248
Ile de France;11;Composés Organiques Volatils non méthaniques;t/an;2009;5930.12
Ile de France;11;Dichlorométhane;t/an;1999;ND
Ile de France;11;Dichlorométhane;t/an;2000;ND
Ile de France;11;Dichlorométhane;t/an;2001;0.0
Ile de France;11;Dichlorométhane;t/an;2002;142.412
Ile de France;11;Dichlorométhane;t/an;2004;235.865
Ile de France;11;Dichlorométhane;t/an;2005;355.59
Ile de France;11;Dichlorométhane;t/an;2006;231.366
Ile de France;11;Dichlorométhane;t/an;2007;184.22
Ile de France;11;Dichlorométhane;t/an;2008;142.18
Ile de France;11;Dichlorométhane;t/an;2009;129.225
Ile de France;11;Dioxyde de carbone;t/an;1999;ND
Ile de France;11;Dioxyde de carbone;t/an;2000;ND
Ile de France;11;Dioxyde de carbone;t/an;2001;0.0
Ile de France;11;Dioxyde de carbone;t/an;2002;3.3799752502E7
Ile de France;11;Dioxyde de carbone;t/an;2004;1.4557869291E7
Ile de France;11;Dioxyde de carbone;t/an;2005;1.3940944303E7
Ile de France;11;Dioxyde de carbone;t/an;2006;1.2507036072E7
Ile de France;11;Dioxyde de carbone;t/an;2007;1.1306047438E7
Ile de France;11;Dioxyde de carbone;t/an;2008;1.3230137935E7
Ile de France;11;Dioxyde de carbone;t/an;2009;1.1535710282E7
Ile de France;11;Fluorure d'hydrogène;t/an;1999;0.0
Ile de France;11;Fluorure d'hydrogène;t/an;2000;0.0
Ile de France;11;Fluorure d'hydrogène;t/an;2001;0.0
Ile de France;11;Fluorure d'hydrogène;t/an;2002;52.1
Ile de France;11;Fluorure d'hydrogène;t/an;2004;7.912
Ile de France;11;Fluorure d'hydrogène;t/an;2005;13.431
Ile de France;11;Fluorure d'hydrogène;t/an;2006;13.002
Ile de France;11;Fluorure d'hydrogène;t/an;2007;14.823
Ile de France;11;Fluorure d'hydrogène;t/an;2008;10.607
Ile de France;11;Fluorure d'hydrogène;t/an;2009;21.975
Ile de France;11;Mercure;kg/an;1999;355.26
Ile de France;11;Mercure;kg/an;2000;185.0
Ile de France;11;Mercure;kg/an;2001;267.0
Ile de France;11;Mercure;kg/an;2002;444.26
Ile de France;11;Mercure;kg/an;2004;646.65
Ile de France;11;Mercure;kg/an;2005;784.69
Ile de France;11;Mercure;kg/an;2006;411.63
Ile de France;11;Mercure;kg/an;2007;90.38
Ile de France;11;Mercure;kg/an;2008;217.573
Ile de France;11;Mercure;kg/an;2009;192.787
Ile de France;11;Monoxyde de carbone;t/an;1999;0.0
Ile de France;11;Monoxyde de carbone;t/an;2000;0.0
Ile de France;11;Monoxyde de carbone;t/an;2001;0.0
Ile de France;11;Monoxyde de carbone;t/an;2002;0.0
Ile de France;11;Monoxyde de carbone;t/an;2004;1969.311
Ile de France;11;Monoxyde de carbone;t/an;2005;1429.872
Ile de France;11;Monoxyde de carbone;t/an;2006;1448.789
Ile de France;11;Monoxyde de carbone;t/an;2007;1813.736
Ile de France;11;Monoxyde de carbone;t/an;2008;581.605
